1	0	168
1	169	2967
1	2968	2974
1	2975	3014
1	3015	3047
1	3048	3166
1	3167	3177
1	3178	3194
1	3195	3216
1	3217	3233
1	3234	3240
1	3241	3317
1	3318	3347
1	3348	3463
1	3464	3491
1	3492	3514
1	3515	3524
1	3525	3566
1	3567	3587
1	3588	3804
1	3805	3815
1	3816	4589
1	4590	4627
1	4628	4785
1	4786	4813
1	4814	4953
1	4954	4968
1	4969	5047
1	5048	6917
1	6918	6930
1	6931	6960
1	6961	6983
1	6984	7662
1	7663	7669
1	7670	9068
1	9069	9137
1	9138	9202
1	9203	9227
1	9228	9256
1	9257	9313
1	9314	9344
1	9345	9536
1	9537	9584
1	9585	9628
1	9629	9660
1	9661	9687
1	9688	9710
1	9711	9748
1	9749	9921
1	9922	10070
1	10071	10098
1	10099	10137
1	10138	10178
1	10179	10194
1	10195	10210
1	10211	10342
1	10343	10366
1	10367	10448
1	10449	10529
1	10530	10565
1	10566	10628
1	10629	10642
1	10643	10653
1	10654	10714
1	10715	10764
1	10765	10778
1	10779	10787
1	10788	10851
1	10852	10928
1	10929	10938
1	10939	10965
1	10966	11009
1	11010	11026
1	11027	11178
1	11179	11212
1	11213	11228
1	11229	11268
1	11269	12664
1	12665	12690
1	12691	14008
1	14009	14036
1	14037	14186
1	14187	14194
1	14195	14214
1	14215	14233
1	14234	14241
1	14242	14270
1	14271	14279
1	14280	14380
1	14381	14396
1	14397	15371
1	15372	15444
1	15445	15451
1	15452	16094
1	16095	16157
1	16158	16168
1	16169	16301
1	16302	16364
1	16365	17721
1	17722	17760
1	17761	17782
1	17783	17807
1	17808	17852
1	17853	17925
1	17926	17949
1	17950	18061
1	18062	19494
1	19495	19782
1	19783	19825
1	19826	19869
1	19870	19884
1	19885	19907
1	19908	19916
1	19917	19925
1	19926	19943
1	19944	20055
1	20056	20068
1	20069	20330
1	20331	20339
1	20340	20356
1	20357	20449
1	20450	20462
1	20463	20474
1	20475	20522
1	20523	20663
1	20664	23607
1	23608	23729
1	23730	23746
1	23747	23768
1	23769	23787
1	23788	23803
1	23804	23873
1	23874	23961
1	23962	23975
1	23976	24001
1	24002	24010
1	24011	24041
1	24042	24195
1	24196	26478
1	26479	26490
1	26491	26941
1	26942	27078
1	27079	27142
1	27143	30003
1	30004	30039
1	30040	30184
1	30185	30206
1	30207	31337
1	31338	31404
1	31405	31424
1	31425	31457
1	31458	31494
1	31495	31515
1	31516	31531
1	31532	31639
1	31640	31646
1	31647	31656
1	31657	31702
1	31703	31714
1	31715	31722
1	31723	31742
1	31743	32114
1	32115	32122
1	32123	32145
1	32146	32252
1	32253	32272
1	32273	32296
1	32297	32387
1	32388	32420
1	32421	32466
1	32467	32486
1	32487	32500
1	32501	32676
1	32677	35087
1	35088	35100
1	35101	35329
1	35330	35344
1	35345	35502
1	35503	35516
1	35517	37184
1	37185	37228
1	37229	37265
1	37266	37484
1	37485	37506
1	37507	37622
1	37623	37641
1	37642	39049
1	39050	43762
1	43763	43832
1	43833	43934
1	43935	43952
1	43953	43961
1	43962	43987
1	43988	44001
1	44002	44046
1	44047	44121
1	44122	44182
1	44183	44233
1	44234	44380
1	44381	44458
1	44459	44468
1	44469	44827
1	44828	46649
1	46650	46699
1	46700	46707
1	46708	46766
1	46767	46846
1	46847	46965
1	46966	49323
1	49324	49340
1	49341	49359
1	49360	50746
1	50747	50777
1	50778	50786
1	50787	50827
1	50828	52788
1	52789	52856
1	52857	53441
1	53442	53474
1	53475	53594
1	53595	53731
1	53732	53951
1	53952	57427
1	57428	57436
1	57437	57479
1	57480	57489
1	57490	57510
1	57511	57529
1	57530	57537
1	57538	58046
1	58047	58096
1	58097	58205
1	58206	58218
1	58219	58281
1	58282	58367
1	58368	58475
1	58476	58482
1	58483	58507
1	58508	58560
1	58561	60139
1	60140	60154
1	60155	60505
1	60506	61792
1	61793	61803
1	61804	61811
1	61812	62482
1	62483	62530
1	62531	67040
1	67041	67144
1	67145	67313
1	67314	67485
1	67486	67498
1	67499	67509
1	67510	67638
1	67639	69516
1	69517	69581
1	69582	69590
1	69591	69755
1	69756	69783
1	69784	70009
1	70010	70045
1	70046	70121
1	70122	70130
1	70131	70147
1	70148	70234
1	70235	70245
1	70246	70262
1	70263	70293
1	70294	70312
1	70313	70338
1	70339	70353
1	70354	70404
1	70405	74893
1	74894	74935
1	74936	74946
1	74947	74969
1	74970	74982
1	74983	74998
1	74999	75035
1	75036	75101
1	75102	75213
1	75214	75230
1	75231	75240
1	75241	75452
1	75453	75468
1	75469	75482
1	75483	82306
1	82307	82313
1	82314	82367
1	82368	82378
1	82379	82475
1	82476	82485
1	82486	83502
1	83503	83514
1	83515	83546
1	83547	83566
1	83567	83586
1	83587	83600
1	83601	83615
1	83616	83752
1	83753	83855
1	83856	83993
1	83994	84023
1	84024	84092
1	84093	84101
1	84102	84113
1	84114	84127
1	84128	84144
1	84145	84157
1	84158	84267
1	84268	84364
1	84365	84391
1	84392	84415
1	84416	84474
1	84475	84492
1	84493	84558
1	84559	84703
1	84704	84753
1	84754	84763
1	84764	84813
1	84814	84828
1	84829	86998
1	86999	87221
1	87222	87228
1	87229	87350
1	87351	87505
1	87506	87512
1	87513	87541
1	87542	87577
1	87578	87622
1	87623	87882
1	87883	88051
1	88052	88113
1	88114	88162
1	88163	88245
1	88246	88264
1	88265	88281
1	88282	88334
1	88335	88484
1	88485	88555
1	88556	88568
1	88569	88604
1	88605	88835
1	88836	88874
1	88875	89219
1	89220	89244
1	89245	89286
1	89287	89318
1	89319	89436
1	89437	90690
1	90691	90707
1	90708	91462
1	91463	91534
1	91535	91581
1	91582	91593
1	91594	95828
1	95829	95844
1	95845	95851
1	95852	95899
1	95900	95907
1	95908	95916
1	95917	95929
1	95930	95966
1	95967	95983
1	95984	96029
1	96030	96039
1	96040	96052
1	96053	96065
1	96066	96084
1	96085	96102
1	96103	96115
1	96116	96473
1	96474	97906
1	97907	97935
1	97936	97942
1	97943	98179
1	98180	98927
1	98928	98948
1	98949	100103
1	100104	100485
1	100486	100567
1	100568	100574
1	100575	100602
1	100603	100638
1	100639	100650
1	100651	100671
1	100672	100707
1	100708	100725
1	100726	100737
1	100738	100749
1	100750	100823
1	100824	100848
1	100849	101009
1	101010	101017
1	101018	101084
1	101085	101158
1	101159	101199
1	101200	101210
1	101211	101226
1	101227	101260
1	101261	101918
1	101919	102171
1	102172	102185
1	102186	102192
1	102193	102302
1	102303	102373
1	102374	102398
1	102399	102411
1	102412	102445
1	102446	102919
1	102920	103397
1	103398	103577
1	103578	109257
1	109258	109264
1	109265	111548
1	111549	111567
1	111568	112990
1	112991	112997
1	112998	113095
1	113096	113109
1	113110	113983
1	113984	114009
1	114010	114031
1	114032	114560
1	114561	114580
1	114581	114592
1	114593	114603
1	114604	114621
1	114622	114640
1	114641	116565
1	116566	116581
1	116582	116599
1	116600	116608
1	116609	116713
1	116714	120079
1	120080	120192
1	120193	120257
1	120258	120268
1	120269	124491
1	124492	124550
1	124551	125622
1	125623	125709
1	125710	127286
1	127287	127312
1	127313	127319
1	127320	130138
1	130139	130168
1	130169	130486
1	130487	130493
1	130494	130645
1	130646	134638
1	134639	134660
1	134661	134672
1	134673	134903
1	134904	136591
1	136592	136754
1	136755	136876
1	136877	136900
1	136901	138116
1	138117	138159
1	138160	142465
1	142466	142484
1	142485	142494
1	142495	142503
1	142504	142904
1	142905	142913
1	142914	143641
1	143642	143664
1	143665	143687
1	143688	143702
1	143703	143721
1	143722	143855
1	143856	143907
1	143908	143973
1	143974	143991
1	143992	144011
1	144012	144028
1	144029	144036
1	144037	144076
1	144077	144163
1	144164	144546
1	144547	144573
1	144574	144586
1	144587	144631
1	144632	144643
1	144644	144664
1	144665	144681
1	144682	144762
1	144763	144835
1	144836	144847
1	144848	144908
1	144909	144919
1	144920	144926
1	144927	144942
1	144943	145037
1	145038	145432
1	145433	145446
1	145447	145461
1	145462	145535
1	145536	145557
1	145558	145587
1	145588	145679
1	145680	145687
1	145688	145834
1	145835	145960
1	145961	146321
1	146322	146360
1	146361	146379
1	146380	146737
1	146738	148443
1	148444	148452
1	148453	148471
1	148472	148479
1	148480	148543
1	148544	148649
1	148650	148698
1	148699	148707
1	148708	148869
1	148870	148961
1	148962	149012
1	149013	149058
1	149059	150252
1	150253	150282
1	150283	151318
1	151319	151425
1	151426	151464
1	151465	151522
1	151523	151538
1	151539	151580
1	151581	152833
1	152834	152843
1	152844	152912
1	152913	152924
1	152925	152936
1	152937	152974
1	152975	153093
1	153094	153128
1	153129	153188
1	153189	153218
1	153219	153227
1	153228	153256
1	153257	154341
1	154342	154380
1	154381	154412
1	154413	154443
1	154444	154575
1	154576	154622
1	154623	154677
1	154678	154687
1	154688	154697
1	154698	154728
1	154729	155709
1	155710	155826
1	155827	155849
1	155850	155879
1	155880	157098
1	157099	157667
1	157668	157689
1	157690	158075
1	158076	158119
1	158120	158133
1	158134	159016
1	159017	159079
1	159080	160347
1	160348	160432
1	160433	160495
1	160496	160644
1	160645	160671
1	160672	160682
1	160683	160689
1	160690	160703
1	160704	160712
1	160713	160810
1	160811	160829
1	160830	161616
1	161617	161676
1	161677	161716
1	161717	161873
1	161874	161899
1	161900	161918
1	161919	161934
1	161935	162115
1	162116	162128
1	162129	162157
1	162158	162212
1	162213	162288
1	162289	162320
1	162321	162333
1	162334	163647
1	163648	163655
1	163656	163706
1	163707	164977
1	164978	165554
1	165555	165704
1	165705	165823
1	165824	165833
1	165834	166979
1	166980	167029
1	167030	167051
1	167052	167082
1	167083	167226
1	167227	167316
1	167317	167524
1	167525	167568
1	167569	167584
1	167585	167602
1	167603	167646
1	167647	169846
1	169847	169917
1	169918	169937
1	169938	170005
1	170006	170120
1	170121	170173
1	170174	170187
1	170188	170281
1	170282	170303
1	170304	170533
1	170534	170557
1	170558	170580
1	170581	170604
1	170605	170614
1	170615	170626
1	170627	170635
1	170636	170666
1	170667	171429
1	171430	171487
1	171488	171509
1	171510	171524
1	171525	171823
1	171824	171869
1	171870	171941
1	171942	171952
1	171953	171983
1	171984	172578
1	172579	172593
1	172594	172751
1	172752	174970
1	174971	175025
1	175026	175036
1	175037	175049
1	175050	175090
1	175091	175097
1	175098	175140
1	175141	175156
1	175157	175310
1	175311	175331
1	175332	175368
1	175369	175516
1	175517	175591
1	175592	175683
1	175684	175796
1	175797	175925
1	175926	175942
1	175943	175961
1	175962	176003
1	176004	176246
1	176247	176254
1	176255	176291
1	176292	176311
1	176312	176355
1	176356	176885
1	176886	177599
1	177600	177609
1	177610	177616
1	177617	178454
1	178455	178560
1	178561	178567
1	178568	178596
1	178597	178626
1	178627	179904
1	179905	179957
1	179958	179969
1	179970	180123
1	180124	180156
1	180157	180177
1	180178	181234
1	181235	182000
1	182001	182043
1	182044	182097
1	182098	182400
1	182401	182436
1	182437	182495
1	182496	182532
1	182533	184193
1	184194	184209
1	184210	184217
1	184218	184241
1	184242	184288
1	184289	184312
1	184313	184319
1	184320	184419
1	184420	184467
1	184468	184522
1	184523	184541
1	184542	184618
1	184619	185228
1	185229	185261
1	185262	185294
1	185295	185310
1	185311	185401
1	185402	185418
1	185419	185488
1	185489	185497
1	185498	185508
1	185509	185543
1	185544	185835
1	185836	185849
1	185850	186488
1	186489	186546
1	186547	186825
1	186826	186846
1	186847	186855
1	186856	187186
1	187187	187213
1	187214	187236
1	187237	187319
1	187320	187433
1	187434	187514
1	187515	187570
1	187571	187720
1	187721	187758
1	187759	187805
1	187806	187816
1	187817	187838
1	187839	187935
1	187936	188070
1	188071	188083
1	188084	188111
1	188112	188127
1	188128	188206
1	188207	188226
1	188227	188242
1	188243	188269
1	188270	188291
1	188292	188740
1	188741	188751
1	188752	188773
1	188774	188803
1	188804	188815
1	188816	188829
1	188830	188871
1	188872	188976
1	188977	189030
1	189031	189099
1	189100	189109
1	189110	189693
1	189694	189767
1	189768	189857
1	189858	190415
1	190416	190481
1	190482	191262
1	191263	191295
1	191296	191313
1	191314	191323
1	191324	191335
1	191336	191345
1	191346	191356
1	191357	192000
1	192001	192059
1	192060	193464
1	193465	193481
1	193482	195082
1	195083	195137
1	195138	195545
1	195546	195988
1	195989	196013
1	196014	196130
1	196131	196163
1	196164	196204
1	196205	196251
1	196252	196460
1	196461	196667
1	196668	196692
1	196693	196775
1	196776	196823
1	196824	196833
1	196834	196897
1	196898	197126
1	197127	197157
1	197158	197301
1	197302	197430
1	197431	197464
1	197465	197474
1	197475	197494
1	197495	197514
1	197515	197690
1	197691	197734
1	197735	197742
1	197743	197918
1	197919	197927
1	197928	197954
1	197955	197962
1	197963	198037
1	198038	198215
1	198216	198239
1	198240	198258
1	198259	198272
1	198273	198296
1	198297	198312
1	198313	199431
1	199432	199450
1	199451	201161
1	201162	201289
1	201290	201299
1	201300	201329
1	201330	201337
1	201338	201366
1	201367	201437
1	201438	201463
1	201464	201498
1	201499	201550
1	201551	201559
1	201560	201615
1	201616	201627
1	201628	201765
1	201766	201779
1	201780	201897
1	201898	201920
1	201921	201931
1	201932	201985
1	201986	204540
1	204541	204580
1	204581	204592
1	204593	204608
1	204609	204645
1	204646	204660
1	204661	205573
1	205574	205612
1	205613	205656
1	205657	205749
1	205750	205933
1	205934	205949
1	205950	206040
1	206041	206050
1	206051	206066
1	206067	206567
1	206568	206678
1	206679	206777
1	206778	206814
1	206815	206828
1	206829	206852
1	206853	207573
1	207574	207602
1	207603	207981
1	207982	208026
1	208027	208176
1	208177	210292
1	210293	210366
1	210367	210377
1	210378	210564
1	210565	210585
1	210586	210614
1	210615	210622
1	210623	210629
1	210630	210661
1	210662	211124
1	211125	211153
1	211154	211252
1	211253	211314
1	211315	211321
1	211322	211330
1	211331	211769
1	211770	211783
1	211784	211840
1	211841	211860
1	211861	211868
1	211869	212056
1	212057	212075
1	212076	212246
1	212247	212276
1	212277	212344
1	212345	212355
1	212356	212367
1	212368	212406
1	212407	212496
1	212497	212503
1	212504	212517
1	212518	212527
1	212528	212535
1	212536	212550
1	212551	212557
1	212558	212641
1	212642	212669
1	212670	212694
1	212695	212722
1	212723	212785
1	212786	212851
1	212852	212867
1	212868	212883
1	212884	212895
1	212896	212910
1	212911	213026
1	213027	213147
1	213148	213160
1	213161	213177
1	213178	215648
1	215649	215748
1	215749	216135
1	216136	216188
1	216189	216274
1	216275	216284
1	216285	220015
1	220016	220196
1	220197	220362
1	220363	220572
1	220573	220669
1	220670	220702
1	220703	220719
1	220720	220777
1	220778	220811
1	220812	220821
1	220822	222845
1	222846	222860
1	222861	222915
1	222916	222943
1	222944	222951
1	222952	223057
1	223058	223122
1	223123	223143
1	223144	223229
1	223230	223711
1	223712	223809
1	223810	223831
1	223832	223882
1	223883	223998
1	223999	224080
1	224081	224090
1	224091	224131
1	224132	224242
1	224243	224283
1	224284	224328
1	224329	224361
1	224362	224433
1	224434	224442
1	224443	224451
1	224452	224979
1	224980	225285
1	225286	225305
1	225306	225378
1	225379	225385
1	225386	225414
1	225415	225457
1	225458	225478
1	225479	225519
1	225520	228586
1	228587	228759
1	228760	228777
1	228778	230409
1	230410	230477
1	230478	230505
1	230506	231258
1	231259	231512
1	231513	231551
1	231552	231571
1	231572	231759
1	231760	231840
1	231841	231872
1	231873	231886
1	231887	231896
1	231897	231928
1	231929	231944
1	231945	231966
1	231967	232005
1	232006	232041
1	232042	232056
1	232057	232068
1	232069	232080
1	232081	232089
1	232090	232326
1	232327	232341
1	232342	232719
1	232720	232740
1	232741	232772
1	232773	235512
1	235513	238920
1	238921	238938
1	238939	239258
1	239259	240059
1	240060	240071
1	240072	240104
1	240105	242055
1	242056	243913
1	243914	244234
1	244235	244259
1	244260	244303
1	244304	244858
1	244859	244885
1	244886	244909
1	244910	245048
1	245049	245137
1	245138	245311
1	245312	245374
1	245375	248203
1	248204	248223
1	248224	248257
1	248258	248271
1	248272	248343
1	248344	248371
1	248372	248593
1	248594	248617
1	248618	248692
1	248693	248858
1	248859	248892
1	248893	248904
1	248905	249032
1	249033	249065
1	249066	249095
1	249096	249145
1	249146	249165
1	249166	249199
1	249200	249248
1	249249	249282
1	249283	249292
1	249293	249323
1	249324	249385
1	249386	249402
1	249403	249436
1	249437	249534
1	249535	249621
1	249622	249654
1	249655	249771
1	249772	249792
1	249793	251307
1	251308	251318
1	251319	251361
1	251362	251464
1	251465	251494
1	251495	251521
1	251522	251796
1	251797	251819
1	251820	251890
1	251891	251906
1	251907	251923
1	251924	251936
1	251937	252198
1	252199	252205
1	252206	252280
1	252281	252298
1	252299	252376
1	252377	252393
1	252394	252403
1	252404	252668
1	252669	252683
1	252684	252694
1	252695	252881
1	252882	252895
1	252896	252907
1	252908	252920
1	252921	252968
1	252969	252987
1	252988	253585
1	253586	253616
1	253617	253636
1	253637	253660
1	253661	253667
1	253668	253680
1	253681	253691
1	253692	254679
1	254680	254699
1	254700	254710
1	254711	254824
1	254825	256007
1	256008	256314
1	256315	256322
1	256323	256736
1	256737	256772
1	256773	256797
1	256798	256840
1	256841	256851
1	256852	257016
1	257017	257262
1	257263	257337
1	257338	257354
1	257355	257564
1	257565	257595
1	257596	257646
1	257647	257655
1	257656	257805
1	257806	258036
1	258037	258179
1	258180	258320
1	258321	258361
1	258362	258402
1	258403	258422
1	258423	258655
1	258656	258724
1	258725	258789
1	258790	258907
1	258908	259364
1	259365	259427
1	259428	259527
1	259528	259554
1	259555	259584
1	259585	259629
1	259630	259664
1	259665	259703
1	259704	259731
1	259732	259743
1	259744	259883
1	259884	260025
1	260026	260040
1	260041	260053
1	260054	260067
1	260068	260174
1	260175	260183
1	260184	260211
1	260212	260223
1	260224	260290
1	260291	260339
1	260340	260371
1	260372	260395
1	260396	260427
1	260428	260437
1	260438	260456
1	260457	260480
1	260481	260520
1	260521	260625
1	260626	260718
1	260719	260729
1	260730	260856
1	260857	260892
1	260893	260953
1	260954	261042
1	261043	261072
1	261073	261208
1	261209	261268
1	261269	261333
1	261334	261348
1	261349	261359
1	261360	261404
1	261405	261415
1	261416	261424
1	261425	261444
1	261445	261479
1	261480	261529
1	261530	261561
1	261562	261575
1	261576	261593
1	261594	261603
1	261604	261620
1	261621	261627
1	261628	261640
1	261641	261657
1	261658	261746
1	261747	261790
1	261791	261800
1	261801	261818
1	261819	261828
1	261829	261862
1	261863	261907
1	261908	261956
1	261957	261993
1	261994	262005
1	262006	262036
1	262037	262056
1	262057	262064
1	262065	262491
1	262492	262512
1	262513	262541
1	262542	262571
1	262572	263140
1	263141	263183
1	263184	263191
1	263192	263204
1	263205	263324
1	263325	263385
1	263386	263403
1	263404	263418
1	263419	263442
1	263443	263457
1	263458	263468
1	263469	263479
1	263480	263557
1	263558	263604
1	263605	263626
1	263627	263651
1	263652	264002
1	264003	264024
1	264025	264039
1	264040	264477
1	264478	264562
1	264563	264581
1	264582	264665
1	264666	264678
1	264679	264686
1	264687	264729
1	264730	264785
1	264786	264804
1	264805	264884
1	264885	264906
1	264907	264946
