"score","praw","pgif"
-1.69257995425764,0.0914651946785945,0.289307886670443
-2.46516724929936,0.0141958893289581,0.122753130889585
2.08237337027572,0.038066792067766,0.192345558522365
0.82785743498781,0.40834059974915,0.604262321898927
-1.68251874068783,0.0934000493844617,0.292184131561418
0.756091491270431,0.450125684368078,0.635962259180651
-1.48106610416997,0.139528873934932,0.353810909885615
0.299255698784983,0.764930522964314,0.851386779611899
0.846308091816093,0.397985019241398,0.596228475790796
2.45207766438479,0.0147132088313418,0.124753041336018
-2.57197816894444,0.0105424789237175,0.107356566846407
1.39792796994137,0.163059603701102,0.381479228551245
0.944936763786131,0.345372186485495,0.554132888043203
2.68410518200587,0.00763379127270675,0.0928821652302647
2.1017592812806,0.0363207138841038,0.188238419852911
-0.138811072069057,0.889682850779987,0.930748780259356
-0.0874787842179466,0.930343215031722,0.956324753428911
-0.551708238783534,0.5815160906136,0.72979561578348
-1.07372808603593,0.283717367984188,0.501451034964833
-1.36166025949606,0.174220153805696,0.393954067682176
-1.45246158213044,0.14730926834811,0.363183963582259
-1.1566271993324,0.248248822453771,0.468999764796857
-0.318486920138405,0.750314079442061,0.841958454813037
1.00926578096889,0.313575600806953,0.527483776087516
-1.30443527943863,0.192980667886364,0.414132567256808
-1.38144192983479,0.168063782430575,0.387119522405134
0.500744906772102,0.616879493029463,0.753907062673009
1.09277409600522,0.275278205201322,0.493891709551512
-0.122320668350165,0.902718409124979,0.938958496949105
-1.38144192983479,0.168063782430575,0.387119522405134
0.528357508518965,0.59760105841577,0.740811669085914
1.07261325977029,0.284216734430128,0.501895397740454
-2.76807154557731,0.00595248780759668,0.0831039180593144
-1.91754881150065,0.056018359233305,0.229951774166232
0.508395559560888,0.611510585315618,0.750271430799959
-0.743406865832153,0.457756429314094,0.641637507330964
-2.68678570368745,0.00757410892833505,0.0925563298068467
-0.176582122491228,0.859943341364119,0.911973681677599
-0.851339853271598,0.395188728611641,0.594046003925491
0.489038155863182,0.625134700913394,0.759480724047368
-0.586667597167008,0.557822093285143,0.713407368346567
2.30849193528614,0.0215802165209905,0.148392344332112
0.557869887353345,0.577305842092569,0.726897933865674
-2.73467410603784,0.00657634696012089,0.0868883585990518
0.475012055329916,0.635087914834712,0.766175106596568
1.94879060301219,0.0521549294578802,0.222448936342665
0.437559209242364,0.661987804885334,0.784135094830424
-1.13607543099949,0.256737066738178,0.476934900707982
1.47322762829164,0.141628627297733,0.356364066133131
3.11021430488004,0.00202999851790016,0.0515164711318597
0.538428758518839,0.590638646280462,0.736053736150457
1.8789521846404,0.0611190758874479,0.239467169047072
2.95397833999534,0.00335894043123749,0.0644086323726952
0.424136802969198,0.671738274062421,0.790600268028944
-1.0058766939124,0.315200876917663,0.528871266857087
-0.442074966365587,0.65872020967642,0.78196331001767
-1.98575756156397,0.0478750971109725,0.213799579674089
-1.27346458053208,0.20373613446291,0.425303759839083
-1.55840635873077,0.120081126776705,0.329242076441091
-0.429116967241505,0.668113933742734,0.788199763527201
-0.517432564999306,0.605195719932316,0.745984136867278
-1.03445839074177,0.301668091176604,0.517228447511189
0.860491151444255,0.390133772139393,0.590086123014382
-0.00189754493388806,0.998487108548292,0.999052145559215
-1.78063666027302,0.0758779648913512,0.264949370759118
0.832317365089603,0.405822765429729,0.602315913572706
1.72615734054485,0.0852411071727492,0.279847359342674
0.687473256986984,0.492260222989119,0.666909620445086
-0.566351325047424,0.571534185022936,0.72291569705871
1.38188136667363,0.167928909905843,0.386968523176444
1.88248628893067,0.0606364960918583,0.238584514100626
0.558068392023606,0.577170444164402,0.72680464633845
